Timestamp,Latitude,Longitude,SOG,MMSI,COG,Segment
2025-02-27 12:10:00,0.21112389264058914,0.5844420184540353,4.980019662745097,210046000,6.7,4.0
2025-02-27 12:20:00,0.21645175895524055,0.5849773530171091,4.850904305882353,210046000,8.299999999999999,4.0
2025-02-27 12:30:00,0.22151420977272823,0.5854231319768052,4.691939257142857,210046000,6.599999999999999,4.0
2025-02-27 14:00:00,0.26788230492394494,0.5857014581303002,4.8756248957746475,210046000,339.4,4.0
2025-02-27 14:10:00,0.27259630143171415,0.5853548884691168,4.981688625454545,210046000,359.1,4.0
2025-02-27 14:20:00,0.2785900336944378,0.5853341481954575,4.956865803076923,210046000,0.1,4.0
2025-02-27 14:30:00,0.2827666033078276,0.5842535781318589,5.049398650847458,210046000,338.5,4.0
2025-02-27 14:40:00,0.28769482655267137,0.5820036499573982,5.141353336,210046000,325.7,4.0
2025-02-27 15:00:00,0.2972375276359252,0.5778811287811392,5.2473288,210046000,327.4,4.0
2025-02-27 15:10:00,0.3021461955125507,0.5758007303077916,5.307677038461539,210046000,328.7,4.0
2025-02-27 15:30:00,0.3120566054064013,0.5718887859110845,5.326269344827587,210046000,330.1,4.0
2025-02-27 15:40:00,0.317447409919476,0.5703188970576095,5.178736266666667,210046000,337.7,4.0
2025-02-27 15:50:00,0.32266069403730696,0.568788304832169,5.235681011320755,210046000,338.3,4.0
2025-02-27 16:10:00,0.3335698592681481,0.5654625088062051,5.32817,210046000,337.3,4.0
2025-02-27 16:20:00,0.3368565903323151,0.5627967698440247,5.36283603773585,210046000,303.5,4.0
2025-02-27 16:40:00,0.3422650931078302,0.5553588948210344,5.4542755909090905,210046000,296.5,4.0
2025-02-27 16:50:00,0.34456220126641984,0.5517636308320821,5.455850101333334,210046000,296.9,4.0
2025-02-27 17:40:00,0.34731367843966543,0.5307769379737519,5.458052976923077,210046000,274.7,4.0
2025-02-27 17:50:00,0.34775720785390984,0.5266386008140769,5.543890635294119,210046000,274.6,4.0
2025-02-27 18:10:00,0.3484567480884759,0.5181878512505674,5.512968974545454,210046000,273.69999999999993,4.0
2025-02-27 18:40:00,0.3588982888748721,0.5109603034695612,5.33478428,210046000,336.0,4.0
2025-02-27 19:10:00,0.3742359414087081,0.505212659508,5.169799915492958,210046000,320.9,4.0
2025-02-27 20:00:00,0.3765771980350809,0.4951021898241212,2.735631623529412,210046000,280.7,4.0
2025-02-27 20:30:00,0.3774126906130572,0.4922485319475482,0.41640844528301885,210046000,107.8,4.0
2025-02-27 20:50:00,0.3773808942261431,0.49200924990463946,0.08977552156862745,210046000,142.4,4.0
2025-02-27 21:10:00,0.37735828826176326,0.4920239091414916,0.03965505833333333,210046000,178.70000000000002,4.0
2025-02-27 21:30:00,0.3773582367885142,0.49202398011772247,0.014559735849056604,210046000,175.9,4.0
2025-02-27 21:40:00,0.37735999175123774,0.4920259304983918,0.011789341666666666,210046000,179.5,4.0
2025-02-27 21:50:00,0.3773554102392023,0.49202514620297,0.012104564705882353,210046000,176.1,4.0
2025-02-27 22:10:00,0.3773598777965375,0.4920215928615128,0.012346656000000001,210046000,182.79999999999998,4.0
2025-02-27 23:00:00,0.37736008971229607,0.49202297802814476,0.017491096,210046000,175.2,4.0
2025-02-27 23:20:00,0.377356134193833,0.4920212743005937,0.04793682727272727,210046000,186.09999999999997,4.0
2025-02-27 00:30:00,0.7233093318353854,0.46275309097543854,5.438170929032258,210056000,236.69999999999996,0.0
2025-02-27 08:40:00,0.27223483828008016,0.14773150001686802,5.580204329411765,210336000,194.3,2.0
2025-02-27 18:30:00,0.3485562949295305,0.932489918466597,7.114331816666667,210359000,239.0,0.0
2025-02-27 20:40:00,0.30129559885368135,0.8724095719251637,6.9907223555555555,210359000,239.09999999999997,0.0
2025-02-27 20:50:00,0.2971600861011362,0.8679277925535281,6.991378295081967,210359000,237.0,0.0
2025-02-27 22:20:00,0.24576095662140815,0.8371531392304992,6.967168310344827,210359000,216.8,0.0
2025-02-27 22:30:00,0.239637783373287,0.8340537740014122,6.91450842962963,210359000,215.9,0.0
2025-02-27 23:30:00,0.2167999477403703,0.8092355213339908,6.720509345454546,210359000,259.9,0.0
2025-02-27 23:40:00,0.21459064042221532,0.8045846007237873,6.826862414814815,210359000,251.49999999999997,0.0
2025-02-27 23:50:00,0.21164800608342627,0.799888802247427,6.937079476923078,210359000,245.39999999999998,0.0
2025-02-27 08:20:00,0.05520647877392551,0.6565450057796626,6.297399788235294,210399000,269.4,2.0
2025-02-27 08:50:00,0.052665655744971146,0.6445563850611278,5.605296083333333,210399000,260.0,2.0
2025-02-27 09:10:00,0.05116396938050707,0.6372006871352007,5.65245345,210399000,258.5,2.0
2025-02-27 23:50:00,0.27603580962405244,0.752035717969874,6.133382936470588,210399000,264.9,3.0
2025-02-27 06:10:00,0.27268312683810836,0.7519809417702947,7.717539391452991,210425000,195.99999999999997,0.0
2025-02-27 06:20:00,0.26439505094679666,0.7535772340698131,8.125159097029703,210425000,164.8,0.0
2025-02-27 06:30:00,0.2563378247899659,0.7558660143409207,8.181157980582526,210425000,157.5,0.0
2025-02-27 06:40:00,0.24811330128634676,0.7582308988500019,8.304373296969697,210425000,157.2,0.0
2025-02-27 06:50:00,0.23969381748491744,0.7606197455446518,8.200657314285715,210425000,157.9,0.0
2025-02-27 07:10:00,0.2233104751634595,0.7651004938477666,8.224137570833333,210425000,159.2,0.0
2025-02-27 07:20:00,0.21492659688476357,0.7672867490684356,8.208736869565218,210425000,160.1,0.0
2025-02-27 07:30:00,0.2067613945513563,0.769499612526229,8.193170250505052,210425000,158.6,0.0
2025-02-27 07:40:00,0.1986957091317775,0.7716871108369093,8.234934965957448,210425000,157.9,0.0
2025-02-27 08:00:00,0.18244800869721547,0.776614812517076,8.278209715662651,210425000,154.8,0.0
2025-02-27 08:10:00,0.17530109947899675,0.7788066050614981,8.356763272131147,210425000,155.6,0.0
2025-02-27 09:50:00,0.0965083469338435,0.8067258579768163,8.235780763636365,210425000,150.9,0.0
2025-02-27 11:20:00,0.047427074824289366,0.6673966993650059,4.78766355925926,210510000,100.60000000000001,1.0
2025-02-27 11:30:00,0.0436861929998614,0.6684324657456981,2.9653079794871795,210510000,160.6,1.0
2025-02-27 11:40:00,0.03999375573482103,0.6692274882544462,3.332702434782609,210510000,162.6,1.0
2025-02-27 11:50:00,0.0379797986555511,0.6694876956697203,1.681836153846154,210510000,187.9,1.0
2025-02-27 15:00:00,0.13990447264887534,0.6891878151064338,8.464386526732673,210510000,17.3,1.0
2025-02-27 16:00:00,0.18579846394745628,0.7104996931235923,10.134037449504952,210510000,33.7,1.0
2025-02-27 16:30:00,0.21763088771790048,0.7212492296209011,11.307375191919194,210510000,22.9,1.0
2025-02-27 17:50:00,0.2795408756307729,0.7531931874004923,0.0012248666666666668,210510000,9.9,1.0
2025-02-27 20:50:00,0.2532799568961485,0.7579458908944181,9.675043421359224,210510000,160.4,1.0
2025-02-27 21:50:00,0.1951530344807386,0.7743632319404159,9.625575608510639,210510000,158.30000000000004,1.0
2025-02-27 22:30:00,0.155797830261646,0.785465931905763,9.786461963636363,210510000,158.7,1.0
2025-02-27 23:20:00,0.11071047586047127,0.8024906462660683,8.739216381538462,210510000,151.2,1.0
2025-02-27 23:30:00,0.10311350492761566,0.8053628329515343,8.034929354666668,210510000,150.4,1.0
2025-02-27 23:40:00,0.09542343829139797,0.8082263729993624,7.674294023529412,210510000,151.9,1.0
2025-02-27 23:50:00,0.12124308150158905,0.5725236715858462,6.2054807499999995,210731000,83.6,7.0
2025-02-27 02:00:00,0.037016572594685444,0.6687205366291966,0.0,211138490,6.000000000000001,0.0
2025-02-27 03:20:00,0.037014440109083765,0.6687231810863022,0.0,211138490,6.000000000000001,0.0
2025-02-27 03:50:00,0.03701683915538636,0.6687228637514495,0.0,211138490,6.000000000000001,0.0
2025-02-27 05:20:00,0.0370155063518846,0.6687209861869046,0.0,211138490,6.000000000000001,0.0
2025-02-27 02:40:00,0.2693159127649686,0.3609348127511963,1.514523136,211159000,161.8,2.0
2025-02-27 02:50:00,0.2677465686299888,0.3611919491823137,1.5227542399999998,211159000,166.1,2.0
2025-02-27 03:40:00,0.26740108730331646,0.3616179611730839,1.6462208,211159000,355.1,2.0
2025-02-27 07:50:00,0.27093585647728785,0.3601181125733089,1.7451523384615384,211159000,175.5,3.0
2025-02-27 21:50:00,0.2718467185060642,0.3612585494017881,1.6380364636363638,211159000,330.7,11.0
2025-02-27 09:20:00,0.08581646963145116,0.5913559215647121,8.697949910280373,211179240,9.9,0.0
2025-02-27 10:10:00,0.08725923392140533,0.5878309008226876,1.5267370322580645,211179240,125.9,0.0
2025-02-27 00:00:00,0.12119075038182245,0.6035905862766666,7.442124980769231,211188000,201.89999999999998,0.0
2025-02-27 00:30:00,0.10679757639012862,0.600031212869722,0.009602954666666667,211188000,220.09999999999997,0.0
2025-02-27 00:40:00,0.10821203353855374,0.6007027113320328,4.427537393548388,211188000,269.4,0.0
2025-02-27 00:50:00,0.1148037056089591,0.6030632748776612,7.10983734623656,211188000,27.5,0.0
2025-02-27 02:00:00,0.12388832397981908,0.6037257506473104,7.331071973333334,211188000,209.39999999999998,0.0
2025-02-27 02:10:00,0.11628332816385634,0.6021476514894688,7.331855888,211188000,194.6,0.0
2025-02-27 02:20:00,0.10914913506954475,0.6007044263637654,5.883417370833333,211188000,196.5,0.0
2025-02-27 06:50:00,0.11093921928653967,0.6016541946476379,7.630919333333333,211188000,32.5,0.0
2025-02-27 08:30:00,0.10683223596342618,0.6000468937758494,0.012684920547945205,211188000,214.9,0.0
2025-02-27 11:00:00,0.11811484493655136,0.6041502563291867,8.408034272897197,211188000,25.3,0.0
2025-02-27 11:10:00,0.12679566615084525,0.6064987778288256,8.67080802264151,211188000,16.8,0.0
2025-02-27 13:00:00,0.1228901728406533,0.605152474670769,7.117618542222222,211188000,22.9,0.0
2025-02-27 14:00:00,0.12248960041956862,0.603445716232964,7.376371812844037,211188000,207.4,0.0
2025-02-27 14:10:00,0.11481401702443035,0.6018533752827561,7.190947226666667,211188000,195.89999999999998,0.0
2025-02-27 14:20:00,0.10830265216909502,0.600505390473322,4.66233248,211188000,195.19999999999996,0.0
2025-02-27 16:00:00,0.12399690984273327,0.6028127710911064,7.973387342307693,211188000,215.8,0.0
2025-02-27 16:20:00,0.10862991895600588,0.6006078504095722,5.245016692134832,211188000,177.7,0.0
2025-02-27 16:30:00,0.10679769634244368,0.6000305263686576,0.08436881600000001,211188000,212.0,0.0
2025-02-27 17:30:00,0.13681850876580295,0.6098352689117813,0.043213296000000005,211188000,57.9,0.0
2025-02-27 17:40:00,0.13674245214362538,0.6097732404755425,0.40012311111111115,211188000,320.2,0.0
2025-02-27 18:00:00,0.12738940352453165,0.6054814969389386,8.645132488461538,211188000,202.89999999999998,0.0
2025-02-27 18:10:00,0.11854694117580207,0.602954080513986,8.805651358415842,211188000,202.79999999999998,0.0
2025-02-27 18:20:00,0.11020833956458273,0.6010288771958866,7.043248169369369,211188000,196.6,0.0
2025-02-27 23:30:00,0.13680076371192698,0.609818411512633,0.021551032432432435,211188000,103.6,0.0
2025-02-27 23:40:00,0.135165028529256,0.6084969274771198,5.311219425806452,211188000,247.2,0.0
2025-02-27 00:10:00,0.1296032104994402,0.6068163144199318,6.882762870967743,211190000,20.8,0.0
2025-02-27 02:50:00,0.1308147463272277,0.6059358502681365,7.503847268376068,211190000,224.9,0.0
2025-02-27 05:30:00,0.10678925313478926,0.6000239556657453,0.4986149538461539,211190000,219.00000000000003,0.0
2025-02-27 05:40:00,0.10720848307652538,0.6002228852084632,1.7646783,211190000,8.1,0.0
2025-02-27 06:00:00,0.1195908925793682,0.6042826443778694,7.741687005405406,211190000,22.1,0.0
2025-02-27 06:50:00,0.1320619934121806,0.6065592949989328,7.170206151111111,211190000,231.9,0.0
2025-02-27 07:30:00,0.10684963461196989,0.6000533097880176,0.66234665,211190000,213.1,0.0
2025-02-27 07:40:00,0.10695546753996,0.6001058671334016,0.81587603125,211190000,146.3,0.0
2025-02-27 08:30:00,0.1369220089152659,0.6097784550375457,0.7414045882352941,211190000,45.70000000000001,0.0
2025-02-27 08:40:00,0.13647080299008688,0.6094640928657765,2.394434205882353,211190000,42.9,0.0
2025-02-27 08:50:00,0.13167101571183745,0.6065622196659931,7.178288372093023,211190000,235.5,0.0
2025-02-27 10:10:00,0.12780780563508143,0.6063956091189415,7.904785109803922,211190000,21.5,0.0
2025-02-27 13:20:00,0.11016296904757043,0.6008556270390727,6.766451670588236,211190000,197.9,0.0
2025-02-27 16:40:00,0.13650028804302036,0.6095104284585897,2.1805787612903225,211190000,137.0,0.0
2025-02-27 17:40:00,0.10744509082920313,0.6003479559709236,2.6599284852459015,211190000,45.6,0.0
2025-02-27 17:50:00,0.1129339194558957,0.6024523739256691,7.413297146391752,211190000,32.0,0.0
2025-02-27 19:00:00,0.12490910302303097,0.6053194441433962,7.475420726213592,211190000,189.49999999999997,0.0
2025-02-27 19:30:00,0.10683740174344813,0.6000470962626411,0.471891224691358,211190000,217.2,0.0
2025-02-27 23:20:00,0.10946066784284351,0.6008257462293426,6.384149168627451,211190000,196.5,0.0
2025-02-27 23:30:00,0.10680321033063479,0.6000325283084527,0.18909292972972971,211190000,214.7,0.0
2025-02-27 09:30:00,0.09978648619176951,0.4922329722920165,3.9097744000000003,211212200,273.9,0.0
2025-02-27 06:40:00,0.0809448396886121,0.5835707367269591,3.3893285533333337,211212690,96.8,0.0
2025-02-27 10:30:00,0.08846101570509197,0.5830274378227236,4.880982315151515,211212690,248.09999999999997,0.0
2025-02-27 11:00:00,0.08555978620931054,0.5751708537939697,0.18862946666666666,211212690,206.59999999999997,0.0
2025-02-27 14:20:00,0.0806914021049097,0.5812879587141466,0.0,211212690,355.1,0.0
2025-02-27 15:20:00,0.0806898777109066,0.5812877504631495,0.0,211212690,300.4,0.0
2025-02-27 15:50:00,0.08068861154757972,0.5812881339094298,0.0,211212690,118.10000000000001,0.0
2025-02-27 16:20:00,0.08068767858512864,0.5812880677980022,0.0,211212690,178.4,0.0
2025-02-27 16:50:00,0.08068981107073031,0.5812878297968626,0.0,211212690,146.7,0.0
2025-02-27 18:20:00,0.08068867818775459,0.5812880677980022,0.0,211212690,270.1,0.0
2025-02-27 19:20:00,0.08069035752016684,0.5812861320554008,0.0,211212690,194.4,0.0
2025-02-27 20:20:00,0.08068947786985593,0.5812866715246503,0.0,211212690,189.59999999999997,0.0
2025-02-27 20:50:00,0.08068782852552352,0.5812859456211749,0.0,211212690,85.4,0.0
2025-02-27 21:20:00,0.08069039750427091,0.5812867825918488,0.0,211212690,88.2,0.0
2025-02-27 21:50:00,0.08069054411265678,0.5812866794580217,0.0,211212690,32.8,0.0
2025-02-27 22:20:00,0.08069199686847217,0.5812858940542612,0.0,211212690,58.5,0.0
2025-02-27 22:50:00,0.08069207683668174,0.5812861241220294,0.0,211212690,253.3,0.0
2025-02-27 07:00:00,0.0898820315326407,0.5202013657005642,6.236090168,211212700,19.7,6.0
2025-02-27 07:10:00,0.09474969118329526,0.5234486202708252,6.67873447027027,211212700,39.7,6.0
2025-02-27 07:20:00,0.09567127212237934,0.5281553599990899,5.972496976923077,211212700,90.6,6.0
2025-02-27 07:40:00,0.09573326351653302,0.532795385021074,2.495538724528302,211212700,81.40000000000002,6.0
2025-02-27 08:00:00,0.09319536415360408,0.5364450813358921,2.6991161866666666,211212700,115.90000000000002,6.0
2025-02-27 08:10:00,0.0918117480746083,0.5381055476321651,2.831585516666667,211212700,117.7,6.0
2025-02-27 08:30:00,0.09023955531842404,0.5395730061761757,0.4529343913043478,211212700,266.3,6.0
2025-02-27 08:50:00,0.0902515112678884,0.5388716130371108,0.4620102846153846,211212700,272.4,6.0
2025-02-27 09:30:00,0.0903048234591841,0.5375228188988443,0.434190736,211212700,274.7,6.0
2025-02-27 09:50:00,0.09034550595324384,0.5368660603280925,0.448489641025641,211212700,273.6,6.0
2025-02-27 10:30:00,0.09089358631919844,0.541810843841672,0.5397149333333333,211212700,80.9,6.0
2025-02-27 10:40:00,0.09092233081338487,0.5415825393348536,0.2958053,211212700,263.8,6.0
2025-02-27 11:00:00,0.090819059033922,0.5411252580932612,0.263395328,211212700,257.6,6.0
2025-02-27 11:30:00,0.09060349591090311,0.540482111855912,0.26772085714285715,211212700,259.9,6.0
2025-02-27 12:20:00,0.0904694145902932,0.5394555344596641,0.2734676,211212700,266.5,6.0
2025-02-27 12:30:00,0.0904457562965708,0.5392400315916227,0.29555312156862745,211212700,264.29999999999995,6.0
2025-02-27 12:50:00,0.09039510027298771,0.5387592642137823,0.2996410666666667,211212700,265.2,6.0
2025-02-27 13:00:00,0.09032175230085149,0.5385284869904466,0.3086664,211212700,255.49999999999997,6.0
2025-02-27 13:30:00,0.09250028473317963,0.5379010850222872,3.2535958285714286,211212700,356.99999999999994,6.0
2025-02-27 14:50:00,0.09749105971493885,0.5355708672635775,0.41329907796610166,211212700,272.9,6.0
2025-02-27 15:10:00,0.09753899096452433,0.5349326172914454,0.4115552,211212700,271.6,6.0
2025-02-27 15:40:00,0.0965334887973448,0.528801363659514,6.697478490566038,211212700,259.2,6.0
2025-02-27 16:10:00,0.08565463739178815,0.5184174719251974,5.236611216666667,211212700,193.39999999999998,6.0
2025-02-27 16:20:00,0.0812765268518504,0.516844793256641,5.238250376470588,211212700,214.19999999999996,6.0
2025-02-27 11:20:00,0.17713974618728195,0.48629848265986353,1.6424696458333334,211214250,359.3,0.0
2025-02-27 13:40:00,0.17428859035106511,0.486638001837763,1.8618915538461538,211214250,206.29999999999998,0.0
2025-02-27 03:20:00,0.03732950309665617,0.6710396286769847,0.16416815882352942,211216490,145.8,0.0
2025-02-27 14:10:00,0.1005082670383308,0.6973949394793995,7.4059929844444445,211223210,225.39999999999998,0.0
2025-02-27 14:30:00,0.08833308253317883,0.6902556816450242,7.252733473873874,211223210,231.09999999999997,0.0
2025-02-27 14:40:00,0.0834361511958175,0.6874404668168217,7.191032434782608,211223210,224.59999999999997,0.0
2025-02-27 07:10:00,0.10544811512291886,0.40734867446121453,2.639647126213592,211255580,51.3,0.0
2025-02-27 13:00:00,0.10369153000110848,0.40479403424694244,4.5511145866666665,211255580,107.6,0.0
2025-02-27 13:10:00,0.10548863408257071,0.40740709696081623,3.138580366972477,211255580,53.2,0.0
2025-02-27 13:50:00,0.10341978966228778,0.40405623869713536,5.028130921739131,211255580,235.39999999999998,0.0
2025-02-27 14:00:00,0.10437288961482952,0.4008781806452943,4.614905642666667,211255580,289.1,0.0
2025-02-27 09:30:00,0.08822913545097129,0.5866580030565529,0.8446838580645162,211264670,324.5,4.0
2025-02-27 06:40:00,0.16146196050487258,0.3719399243852906,3.917688923076923,211282410,55.4,0.0
2025-02-27 07:10:00,0.16245316833478626,0.37488862409113144,1.5013773436893203,211282410,55.2,0.0
2025-02-27 07:20:00,0.16238130533658818,0.3747876077474604,1.699007227826087,211282410,251.0,0.0
2025-02-27 07:30:00,0.16226771821211858,0.374728980732318,1.6400022461538464,211282410,227.5,0.0
2025-02-27 07:40:00,0.16236419353038975,0.3747110469890189,1.4540245216,211282410,312.3,0.0
2025-02-27 08:00:00,0.16227682545860334,0.3748915871404741,1.5881809641025642,211282410,34.699999999999996,0.0
2025-02-27 08:10:00,0.16226899023392027,0.3747273301603127,1.6695653176470588,211282410,281.3,0.0
2025-02-27 09:30:00,0.16221288079320417,0.3747709254060751,1.3199979777777777,211282410,99.40000000000002,0.0
2025-02-27 09:40:00,0.1621494926337459,0.37473788749175796,2.0681804853932584,211282410,117.0,0.0
2025-02-27 10:30:00,0.16240949152297274,0.37509905310671365,1.4420508375,211282410,83.0,0.0
2025-02-27 10:50:00,0.16219940361113835,0.3746084789246104,1.2325658285714285,211282410,194.89999999999998,0.0
2025-02-27 11:00:00,0.162167940179019,0.37499918553207673,1.9724866,211282410,70.6,0.0
2025-02-27 11:10:00,0.16162730380120874,0.37539301439636313,2.60823108,211282410,0.8,0.0
2025-02-27 11:30:00,0.16135000645253503,0.3748378815646105,2.6728581075,211282410,43.10000000000001,0.0
2025-02-27 11:40:00,0.1613865939911384,0.37481800461296216,3.342814241666667,211282410,268.0,0.0
2025-02-27 12:00:00,0.1601216417579454,0.37183296028619445,1.3743911308641976,211282410,267.1,0.0
2025-02-27 12:10:00,0.1605041444145818,0.37160699130409497,0.9932276772727273,211282410,1.0,0.0
2025-02-27 12:30:00,0.1608316782484208,0.37184512638200123,2.553335346835443,211282410,178.9,0.0
2025-02-27 12:40:00,0.16081080102672396,0.3719225287862856,2.6867366438356166,211282410,165.9,0.0
2025-02-27 12:50:00,0.16080623960568766,0.37190367203718205,2.859480005369128,211282410,146.1,0.0
2025-02-27 13:10:00,0.16074708139236948,0.3719025077959402,2.5117433770992363,211282410,220.59999999999997,0.0
2025-02-27 13:20:00,0.16127060855148123,0.37289552380666124,2.9194697,211282410,50.7,0.0
2025-02-27 13:30:00,0.16222744524818336,0.37460163173363537,2.317613816949153,211282410,88.8,0.0
2025-02-27 13:50:00,0.16229886801971652,0.3747615302427551,1.4747394666666667,211282410,219.69999999999996,0.0
2025-02-27 14:30:00,0.16260284683190038,0.3748495121887738,1.4909929147826086,211282410,70.3,0.0
2025-02-27 14:40:00,0.16304283357619678,0.37486623779656775,0.9780787160493828,211282410,49.8,0.0
2025-02-27 15:00:00,0.1628753739387019,0.3748844559792661,1.0984604266666667,211282410,234.7,0.0
2025-02-27 15:10:00,0.16284213566197475,0.3747357616415412,0.5741858838709678,211282410,242.79999999999998,0.0
2025-02-27 16:00:00,0.16266939365801855,0.37476518114153556,0.8913911490909091,211282410,46.3,0.0
2025-02-27 16:10:00,0.16206115025305246,0.37397983140844426,2.057776,211282410,235.7,0.0
2025-02-27 11:30:00,0.10604930560952584,0.7072738772349938,5.1187178,211292150,86.2,3.0
2025-02-27 00:50:00,0.2846069340897376,0.3551009108374321,1.8648595000000001,211316900,324.4,0.0
2025-02-27 04:40:00,0.28739597553105234,0.35067297771808587,1.6534410666666668,211316900,124.7,0.0
2025-02-27 04:50:00,0.28628533670095546,0.3516776235091951,1.6401172271186442,211316900,127.3,0.0
2025-02-27 06:30:00,0.2734836327357593,0.3607092054314643,1.8478496580645163,211316900,155.6,0.0
